SearchID,AdID,Position,ObjectType,HistCTR,IsClick
104506194,23136073,7,3,0.006865,0
74927282,10271815,6,1,,
96282051,20494875,7,3,0.004779,0
67283626,16328309,2,1,,
32956303,23820136,2,1,,
6641381,29117034,2,1,,
100746212,15461959,2,2,,
14806828,35598604,7,3,0.002499,0
20564900,21092663,1,3,0.003321,0
77299066,19281826,1,3,0.001379,0
52910439,11649408,7,3,0.043649,0
7120613,28345789,1,3,0.006897,0
80918516,8836894,8,1,,
37249437,24455434,1,3,0.06274,0
24606019,2714766,7,1,,
23402229,17983265,1,3,0.005985,0
93846249,17579501,1,3,0.010626,0
79435482,12903433,7,3,0.003372,0
54891501,36067079,7,1,,
108788534,14610991,7,3,0.003065,0
93340015,16167766,1,3,0.045311,0
93613042,33744269,8,1,,
7336951,28366197,8,1,,
81167991,29419267,1,3,0.017628,0
34683858,13419695,6,1,,
36455259,16504518,7,3,0.005482,0
46401979,17198890,1,3,1e-05,0
43617735,18294552,1,3,0.010591,0
106205591,5203863,1,3,0.028283,0
21950539,14188681,2,1,,
31822609,276843,8,1,,
112377568,14717074,8,1,,
59212913,30194377,6,1,,
63203676,32926803,6,1,,
106283263,31648060,6,1,,
89275455,35081286,2,2,,
75080574,18181588,7,3,0.015385,0
56708951,9413853,7,3,0.006732,0
57518925,32137306,7,3,0.001907,0
88640417,29738933,7,3,0.002057,0
95540734,19634322,8,1,,
47072495,29008057,2,1,,
14012009,10356111,8,1,,
35267225,13345408,1,3,0.014235,0
110858497,20404063,2,1,,
57963979,4304834,1,3,0.05022,0
67546172,27472910,7,3,1e-05,0
82829689,27045417,1,3,0.003073,0
98147221,11123612,7,1,,
104542217,33964319,8,1,,
54707907,25551726,1,3,0.013374,0
67633160,34611363,1,3,0.001238,0
17129377,19214488,2,1,,
37057488,14880485,7,3,0.001047,0
58187385,35177047,8,1,,
34047395,2902233,7,3,0.006149,0
9463978,28251644,6,1,,
13464569,13671281,7,3,0.012139,0
3972578,658856,1,3,0.011768,0
20397865,21462110,7,3,0.019511,0
39140134,24845903,6,1,,
4913168,24937228,1,3,0.017173,0
44587221,36722071,8,1,,
30265127,11670791,7,3,0.005616,0
40364660,19272361,6,1,,
80170586,9764129,1,3,0.002013,0
62328448,2378419,7,1,,
56907575,31651716,2,2,,
91943233,17057587,2,2,,
64152239,26645927,6,1,,
51073905,33203479,7,3,0.006977,0
40224267,22382330,2,2,,
113617826,10238089,2,1,,
58798281,7418642,2,2,,
10610692,27396535,7,3,0.000841,0
51709520,11994803,1,3,1e-05,0
59802012,27594439,7,1,,
87256766,4113043,2,2,,
58480059,30398388,8,1,,
72200621,4160880,6,1,,
72814468,32946142,7,1,,
102963701,11180323,2,1,,
91152263,12355362,8,1,,
63103543,35057197,7,3,0.001215,0
84876272,36252864,1,3,0.007752,0
44150339,29039019,6,1,,
92795559,19313795,7,3,0.022644,0
86413215,9206528,7,3,0.001729,0
29801257,23210572,7,1,,
5662339,19883448,1,3,0.006173,0
8201570,1112967,2,2,,
16818900,18938049,8,1,,
34405353,24406220,1,3,0.047383,0
103141909,21861079,2,1,,
13902702,17964927,7,3,0.002792,0
77184328,5461909,8,1,,
80393848,31114384,1,3,0.006211,0
53331270,7481581,1,3,0.043649,0
59043450,24728248,1,3,0.001784,0
17789453,31718379,7,1,,
26954789,23932849,8,1,,
81185426,27407018,1,3,0.012109,0
29203571,29793656,7,3,0.002445,0
17840630,2606354,2,1,,
37226251,14951967,8,2,,
71472376,31565576,1,3,0.043351,0
12805420,27202223,8,1,,
97325239,7836447,1,3,0.01571,0
45878894,14430646,6,1,,
14540875,17109422,8,1,,
53970003,173656,7,3,0.027174,0
99386533,22515959,1,3,0.012048,0
56185771,21041544,2,1,,
10660007,19454261,7,3,0.005059,0
85958377,16394326,1,3,0.001423,0
23011104,33647203,2,1,,
5637686,12985978,1,3,0.004471,0
15694282,18865268,2,2,,
42262669,23905439,7,3,0.004661,0
76970531,13375896,1,3,0.002287,0
92711534,7708591,2,1,,
44825393,26514813,7,3,0.045311,0
84893722,16904117,1,3,0.003154,0
59869417,7086048,8,1,,
15971002,20185975,7,3,1e-05,0
110095616,3549080,1,3,0.00152,0
2088584,35784031,2,2,,
41348159,28933458,7,3,0.000825,0
80084812,26201723,7,3,0.007364,0
23871023,27624690,2,2,,
74074878,32836822,6,1,,
109914172,12553805,8,1,,
77373676,12868698,7,1,,
62026274,22577395,1,3,0.003339,0
83434757,24546183,7,3,0.008618,0
54852791,8223030,8,1,,
22629943,10553258,2,2,,
90187412,16710926,2,2,,
99281569,9517639,6,1,,
55478556,28179078,8,1,,
30167388,28720953,2,2,,
63168691,25688083,7,3,0.007859,0
62555445,10625834,2,2,,
29697506,26543765,6,1,,
28450983,26832717,7,3,0.001196,0
58836805,47341,7,3,1e-05,0
95426600,33796449,8,1,,
28280122,31797475,6,1,,
64027711,34084553,1,3,0.00673,0
36092062,35314793,8,1,,
12362505,20662403,7,3,0.001548,0
39684667,29929604,6,1,,
1844312,4039340,7,1,,
53142926,12816613,2,2,,
104227101,25738905,7,3,0.002096,0
80709506,896140,7,3,0.003532,0
92379505,30714470,1,3,0.002849,0
62572321,2357185,2,1,,
100482374,29106684,8,1,,
4540772,33673299,7,3,0.002065,0
38577905,20462550,6,1,,
51685656,14391609,7,1,,
69020521,7334273,1,3,0.024894,0
29440546,4748281,2,2,,
65482136,28787748,8,1,,
28233385,8235143,8,1,,
104201094,6892762,1,3,0.027655,0
10577608,5712119,1,3,0.006126,0
76605770,17627871,7,3,0.006842,0
14075577,2615710,7,3,0.001431,0
65335361,5560176,2,2,,
85163202,30079768,2,2,,
76879503,35555981,6,1,,
19588534,15605076,7,1,,
89498671,9440045,7,1,,
37219423,15609663,7,3,0.020373,0
32525108,2931490,6,1,,
71333181,36047928,7,3,0.009176,0
80279561,5381408,8,1,,
8112562,27927411,7,3,0.002875,0
71241404,15633733,1,3,0.006486,0
58130235,18116695,2,2,,
73742816,10824533,2,1,,
43077698,11197441,7,3,0.003762,0
87276849,35464854,6,1,,
67163086,24669447,2,2,,
37282131,4000511,1,3,1e-05,0
3827272,15089745,7,3,0.007765,0
41484372,19767567,7,1,,
57414657,7884516,6,1,,
80570168,34432018,8,1,,
11703824,30905288,8,1,,
47447960,27770655,6,1,,
7466174,29664306,6,1,,
27973129,27178068,1,3,0.00936,0
55934114,32264404,2,1,,
4746328,16539272,7,3,0.020373,0
9106439,24691775,6,1,,
103186389,3698570,7,1,,
83437122,32391579,1,3,0.005769,0
1806010,28070889,1,3,0.017091,0
102917331,6415417,6,1,,
90782935,34849471,6,1,,
17923818,2870597,1,3,0.006218,0
49517687,31800559,2,2,,
75741211,24887486,8,1,,
85350901,34852292,1,3,0.008751,0
1859805,19785530,2,2,,
87779136,24462175,8,1,,
69167487,25843870,6,1,,
85928423,35670193,2,1,,
64722674,2741943,1,3,0.005501,0
112100169,4090172,8,1,,
41123372,25462559,6,1,,
69204584,21835710,8,1,,
1092377,32175572,2,2,,
109283825,8015913,6,1,,
29310315,26861083,2,1,,
65299341,14010457,7,3,0.011299,0
29471210,14207907,7,3,0.005986,0
71220095,28672967,7,1,,
78507342,11179434,8,1,,
36464502,36817313,1,3,0.00266,0
29851732,24134743,7,3,0.007879,0
44285534,8401150,2,2,,
71675908,30084451,8,1,,
27751462,32897468,1,3,1e-05,0
68694755,6669280,7,3,0.011538,0
64726612,23658944,7,3,0.010519,0
29460872,9549799,8,1,,
25271982,30461740,6,1,,
12979807,23273851,7,3,1e-05,0
104147932,32838169,6,1,,
105629632,14012255,2,1,,
4207263,18163050,7,3,0.001081,0
21117139,36163637,2,1,,
82980333,12446998,2,1,,
96236900,36024136,2,2,,
46758453,7067156,8,1,,
25736347,29417389,1,3,0.004824,0
85114224,11928896,8,1,,
110889221,24261273,7,3,0.003737,0
44133026,14155887,8,2,,
23759189,31899795,2,1,,
82733122,25830987,2,2,,
27816904,9937920,1,3,0.027055,0
76252128,14431587,8,1,,
31674983,29358900,7,3,0.005883,0
80209374,16866619,8,1,,
89037108,26911572,2,2,,
68006234,1189207,2,2,,
41194983,21793222,7,1,,
66998681,29358900,1,3,0.010185,0
29771360,18717464,6,1,,
61355219,19431132,1,3,0.017873,0
47361935,167440,7,1,,
48771118,24217867,2,1,,
73182602,22498570,2,2,,
99655596,31625122,8,1,,
54447354,11545054,1,3,0.048499,0
86343727,3864661,1,3,0.002257,0
56593436,28223547,2,2,,
7499370,31429268,2,1,,
30917057,27843429,1,3,0.003448,0
94246970,388553,2,1,,
44120618,29364253,6,1,,
84712987,4351319,6,1,,
11658067,18508664,1,3,0.003247,0
60081732,4835839,7,3,0.009412,0
79321668,18075785,2,2,,
106892503,16398342,7,3,0.006906,0
29016211,10283093,1,3,0.005633,0
40391073,32171262,7,1,,
23950517,27379411,1,3,0.001725,0
12369441,35514282,6,1,,
70442459,9363058,2,2,,
68891392,22681701,7,3,0.004069,0
45882416,11899482,1,3,0.000623,0
106536882,12399574,1,3,0.04455,0
91326354,8452331,1,3,0.005253,0
23972923,19803077,7,3,1e-05,0
89603605,29511493,1,3,0.002529,0
84162637,23644430,8,1,,
14219111,27783610,7,3,1e-05,0
17499880,20145067,7,3,0.008606,0
51878105,23451168,2,1,,
58842186,32972612,8,1,,
4142802,19079489,2,1,,
48767296,4260207,2,1,,
7995853,6055685,8,1,,
103042542,12883206,1,3,0.00431,0
1744558,19224397,7,3,0.003795,0
76211445,33223262,7,3,0.004699,0
45557721,7462874,6,1,,
4722205,12464980,7,3,0.008085,0
45702425,15764859,7,3,0.002598,0
61634434,5307904,8,1,,
14646007,15945366,1,3,0.00727,0
17195131,18181588,1,3,0.030471,0
36238577,34036304,6,1,,
108049607,10987434,1,3,0.019959,0
104351556,22463456,8,1,,
68113622,33810371,1,3,0.010333,0
85471599,17493091,8,1,,
41542786,35817231,1,3,0.009337,0
81289754,23634844,1,3,0.006535,0
71400917,1253515,1,3,0.003891,0
27636893,699564,1,3,0.000646,0
69902889,27003080,2,2,,
88094902,15316564,8,1,,
27685494,16395060,2,2,,
64899818,10717858,2,2,,
97179349,8347307,7,3,0.008929,0
104214598,20104736,1,3,0.008913,0
59957232,1607994,2,2,,
98175003,28397935,6,1,,
108566423,3578081,6,1,,
24618034,28207741,6,1,,
50556996,23231566,6,1,,
71784049,1253229,6,1,,
46304515,11432740,7,3,0.007937,0
57698255,27927411,7,3,0.00168,0
24244015,10096901,1,3,0.005939,0
23723743,22561874,7,3,0.007343,0
82486897,23416114,6,1,,
108468727,24728248,1,3,0.003485,0
42053601,15099020,1,3,0.005952,0
44420433,27327692,8,1,,
86564802,26121630,1,3,0.012962,0
23927284,21462110,7,3,0.019898,0
7043035,14660403,6,1,,
7046870,5378210,2,2,,
86044014,36344385,8,1,,
21646328,12097987,7,3,0.000464,0
103136798,23562851,1,3,0.001592,0
21031253,9368140,6,1,,
82186083,9692501,1,3,0.009524,0
64322108,9071153,2,2,,
112713903,35410074,6,1,,
45047940,19470079,6,1,,
87382690,21053029,6,1,,
46487596,24626886,1,3,0.003559,0
67918676,35309372,7,3,0.000778,0
48563520,23599583,7,3,0.002158,0
71250595,3211387,2,1,,
13160426,27661122,2,2,,
84757807,10711458,1,3,0.005725,0
56055614,9775995,1,3,0.04455,0
19456841,17195814,6,1,,
44149092,11907296,6,1,,
59287399,30945990,2,2,,
55389168,9078615,2,1,,
58177652,7453083,1,3,0.094261,0
90380624,22994457,7,3,0.001905,0
71343277,11056183,2,2,,
12249379,32860723,1,3,0.002435,0
61917768,23905439,1,3,0.006709,0
108507500,34663888,2,1,,
88858452,26450447,7,3,0.001202,0
99811070,14574763,8,1,,
2235838,22744373,1,3,0.004031,0
84682491,9311875,8,1,,
75714765,33682899,1,3,0.002908,0
35245203,4379887,1,3,0.003099,0
984890,6726687,8,1,,
88630194,32583975,2,1,,
67249891,32607110,6,1,,
102583070,27517834,7,3,0.003352,0
22143223,13448130,1,3,0.003212,0
81255898,29357644,8,1,,
81466195,9501916,2,1,,
13063340,22147078,7,3,0.015126,0
66525924,32137306,1,3,0.004245,0
56809884,26492932,2,2,,
60701854,9145525,8,1,,
16019452,27532141,1,3,0.040262,0
108210546,30947285,7,1,,
84847778,27433396,1,3,0.004636,0
15316228,34023077,1,3,0.045312,0
61186123,21412708,1,3,0.040262,0
84078129,3628690,2,1,,
32607094,24546183,7,3,0.007616,0
57501818,3366932,1,3,0.009826,0
6042002,25847839,6,1,,
44929454,14891756,1,3,0.000647,0
65061354,24728248,1,3,0.003566,0
67097223,20241024,7,1,,
88831347,14869677,2,1,,
37979117,19500619,2,1,,
58411236,18818106,1,3,0.034652,0
65189559,19687587,2,1,,
96279497,21523404,1,3,0.004562,0
104005640,6949401,1,3,0.003208,0
44687089,14983885,1,3,0.001456,0
46623637,11262721,2,1,,
100767395,35046761,2,2,,
25850598,7085109,7,3,0.013698,0
112804806,27866615,1,3,0.010497,0
6226486,28168979,1,3,0.001316,0
48512533,36665863,1,3,0.043897,0
93665504,31927550,7,3,0.023828,0
33938944,27198172,1,3,0.003155,0
60067790,31173765,1,3,0.005385,0
2717068,24728248,1,3,0.003051,0
97532424,24989180,7,3,0.037149,0
10312774,11697013,1,3,0.001911,0
20834001,32093996,1,3,0.003416,0
82267335,34134054,6,1,,
79790751,28131890,7,1,,
83845163,1404987,7,1,,
67591916,25443156,6,1,,
10686688,14475161,7,3,0.003631,0
85205284,9589364,2,2,,
104654638,10391728,1,3,0.008058,0
103297360,1211269,1,3,0.00603,0
78655691,28274568,1,3,1e-05,0
48852565,33908804,7,1,,
45596131,17417701,2,1,,
23853677,16244747,6,1,,
109221452,13182840,6,1,,
107180569,23314192,2,2,,
75550121,29415451,8,1,,
17632791,20556814,2,1,,
38314716,17462425,2,2,,
53623366,36431362,1,3,0.022785,0
2752673,32107318,2,1,,
27577467,12985978,7,3,0.000616,0
112432701,31311682,7,1,,
15116307,25746404,7,3,1e-05,0
36370339,1048108,7,3,0.001411,0
73005047,6040959,1,3,0.002722,0
90569065,23905439,1,3,0.006976,0
76004240,1682125,6,1,,
32993496,19775956,8,1,,
13971846,18508664,1,3,0.004619,0
1660335,26079334,7,3,0.004843,0
27941951,11589877,7,3,0.00658,0
56723212,24803211,7,3,0.045343,0
85731107,6348893,7,3,0.030516,0
23318203,30368987,1,3,0.019737,0
17843169,33711755,7,3,0.003519,0
106627388,29831030,6,1,,
28594270,27927411,7,3,0.001168,0
74616391,11411763,6,1,,
20487973,7713776,1,3,0.045311,0
9988984,23015776,8,1,,
26754048,20058023,7,3,0.007847,0
90075787,25245247,6,1,,
73366304,10987434,1,3,0.015334,0
94896208,34006308,1,3,0.003287,0
111888027,33561822,7,3,0.000793,0
58575923,25191625,2,2,,
74974412,7601780,6,1,,
81844200,25738905,7,3,0.002513,0
71238075,19443927,7,3,0.005503,0
107298696,1313776,6,1,,
24513482,34628094,7,3,0.001578,0
13627172,34322155,2,1,,
102377275,24330187,7,3,0.005257,0
33843602,3308323,2,2,,
73846218,12276788,7,3,0.007621,0
112708573,34081487,2,2,,
27372233,16394326,1,3,0.001308,0
58623031,29950723,8,1,,
69848221,16771606,1,3,0.000562,0
75468785,4621917,6,1,,
15627990,16680766,8,1,,
6065704,12014302,8,1,,
1223495,2615710,7,3,0.014491,0
76838216,5474807,2,1,,
62841433,12985978,1,3,0.004908,0
21722172,33837838,1,3,0.00969,0
72818179,34932059,7,3,0.003991,0
4375071,1262357,7,3,0.00908,0
61346381,21830422,1,3,0.006657,0
71969737,170730,1,3,0.086219,0
28354694,14273765,7,1,,
78949893,18436388,8,1,,
60689355,13449299,8,1,,
78623348,17971471,2,1,,
35682436,7876958,1,3,0.007679,0
19853544,180954,6,1,,
77418419,5098366,1,3,0.005001,0
9391550,19666476,1,3,0.002939,0
79575281,27927411,7,3,0.001405,0
56372952,24728248,1,3,0.003208,0
30048854,31355205,2,1,,
79042789,8752567,2,1,,
111933907,28881967,8,1,,
39324434,27478284,1,3,0.013011,0
100280395,35344323,8,1,,
37705737,20252029,1,3,0.01444,0
55000573,9272326,8,1,,
72652551,30305607,7,3,0.004817,0
22361556,10217873,2,1,,
8013086,2814347,6,1,,
95884618,33400398,7,3,0.002966,0
65061311,35388466,1,3,0.001152,0
37662456,14358472,1,3,0.024249,0
49802506,6777530,1,3,1e-05,0
27127618,23482870,6,1,,
112339244,3663468,2,2,,
24681801,28350483,1,3,0.015929,0
80453818,13512097,2,2,,
14021905,29358900,1,3,0.013311,0
38549752,36241330,2,2,,
608812,6752395,6,1,,
51704117,5174169,7,3,0.000985,0
52171230,24667816,7,3,0.007013,0
86866845,24666681,2,2,,
12731988,23762984,7,3,0.014567,0
39608853,17108425,7,3,0.001842,0
54749297,15032175,1,3,0.001753,0
99937397,15383789,7,3,0.005176,0
65652465,26307723,1,3,0.013601,0
47188943,8391740,8,1,,
40625493,14907894,6,1,,
113698582,25656293,2,2,,
94533996,23484534,1,3,0.032214,0
63439125,1690889,7,3,0.003601,0
70031978,21407309,2,1,,
45412899,6005431,6,1,,
44417696,32467083,2,2,,
106553587,35522024,2,2,,
2329925,5055068,7,1,,
52722168,3500432,1,3,0.008565,0
81429978,14416361,6,1,,
45344496,21462110,7,3,0.017532,0
101760450,18686581,6,1,,
107791907,6892762,1,3,0.022013,0
20562942,29690624,7,3,0.004878,0
58053449,19660860,6,1,,
10543557,2183363,7,3,1e-05,0
75409771,24332326,7,3,0.049366,0
45614146,14653007,8,1,,
36769007,17453815,7,3,0.00804,0
68341599,15159414,8,1,,
34776450,7795976,1,3,0.003367,0
2828889,12768688,1,3,0.005869,0
83566097,23480593,8,1,,
67912372,6115044,1,3,0.023507,0
51041919,20675189,6,1,,
91862388,11077303,1,3,0.000692,0
24452860,12827815,1,3,0.018504,0
63856343,8854711,1,3,0.000327,0
6810110,34076822,6,1,,
70173332,25738905,7,3,0.002374,0
1321789,2110665,2,2,,
75995122,26414943,7,3,0.003302,0
86531708,15813272,1,3,0.001662,0
47487329,22683648,7,3,0.0087,0
4690898,17165831,7,3,0.004073,0
12604098,17521448,6,1,,
44037705,8818518,6,1,,
37461760,9925326,7,3,0.004464,0
6997469,10715837,6,1,,
86739084,8854711,1,3,0.003247,0
68995902,15633733,1,3,0.00393,0
47472959,4904031,1,3,0.002204,0
39994335,8750272,6,1,,
106252785,31629770,8,1,,
2667825,32803945,1,3,0.050926,0
109562322,10095778,6,1,,
22740072,53891,8,1,,
80157856,35123196,1,3,0.002494,0
83247799,29787672,7,3,0.004352,0
15183523,26975631,7,3,0.027824,0
85285723,14566266,6,2,,
15881588,17530775,1,3,0.002821,0
63406458,19434552,2,2,,
67892604,17801578,1,3,0.003396,0
76834876,32908013,8,1,,
9851738,35747368,6,1,,
6521456,11453925,8,1,,
33405042,36319594,2,1,,
30103434,23627270,1,3,1e-05,0
64123000,19854798,7,3,0.002698,0
88777000,33085217,1,3,0.004098,0
66660899,9115234,1,3,0.011719,0
90102862,15985530,6,1,,
3122643,35382729,7,1,,
110473995,11586904,1,3,0.005351,0
91064987,3328571,1,3,0.000181,0
67154766,4457303,2,2,,
28437557,20931775,8,1,,
83607863,7327298,7,3,0.003667,0
85610966,23418042,1,3,0.002175,0
30520319,16025361,1,3,0.026666,0
87429232,7330219,2,2,,
65226301,19054556,2,1,,
16734370,23469756,7,3,0.001522,0
14487580,12933642,6,1,,
21918572,9688057,2,2,,
96478379,2454295,8,1,,
28798636,17453815,1,3,0.00503,0
54886312,21526012,1,3,0.001639,0
20092425,746448,2,1,,
106605898,14270187,7,3,0.00295,0
106895726,22771491,1,3,0.010623,0
101129462,2638019,2,2,,
107860576,26178168,8,1,,
6329116,35666392,7,3,0.001855,0
11838220,34606165,1,3,0.008798,0
76202040,24402171,2,2,,
24928877,32635638,1,3,0.006907,0
19487975,33066713,1,3,0.011575,0
75677833,26212061,6,1,,
60957728,28649309,7,3,0.001195,0
65292295,12013451,1,3,0.038188,0
90809484,14140445,2,2,,
38063932,32627115,8,1,,
31172808,25608269,7,3,0.028153,0
71195188,36760583,8,1,,
23236678,18896755,7,3,0.005895,0
2984038,24189656,7,3,0.00195,0
104628565,33501865,2,1,,
69430708,17179479,7,3,0.003913,0
57442728,24186286,2,2,,
9396559,27561209,7,1,,
83772734,16152856,6,1,,
185096,32964931,7,1,,
113896309,18294552,1,3,0.013702,0
58116275,896140,7,3,0.003321,0
35638670,17191741,8,1,,
31088163,8975144,8,1,,
39125032,16667837,7,3,0.010444,0
36511294,17602804,1,3,0.003477,0
32289079,27879353,8,1,,
46333817,31434665,7,3,0.041266,0
66504554,15099682,6,1,,
105572381,33072553,1,3,0.002822,0
49571946,10918149,2,2,,
8034229,22391218,8,1,,
15338848,8738422,2,2,,
3466056,13595780,6,1,,
62819955,29834718,2,2,,
15249816,9402106,6,1,,
47543460,4889352,1,3,0.002308,0
56283421,24851929,2,1,,
20491149,21851150,8,1,,
53617675,31729332,1,3,0.001873,0
105952690,7672102,6,1,,
29876063,12780125,2,1,,
65443529,6994497,8,1,,
92271656,896140,7,3,0.003616,0
15705192,23484534,1,3,0.005484,0
91009904,30091000,7,1,,
56100850,25659414,2,2,,
46404899,27530598,8,1,,
30326078,4699442,8,1,,
26409110,6949401,1,3,0.00362,0
13431778,26488044,6,1,,
46306342,13485461,7,3,0.005473,0
32273304,30928161,2,2,,
109091560,21027702,8,1,,
30278478,909384,1,3,0.039045,0
46488205,28436704,1,3,0.027505,0
86986067,29080369,2,1,,
41658496,16899258,7,3,0.000805,0
77342494,27105935,8,1,,
31208698,22759827,2,2,,
63822772,23418042,1,3,0.003375,0
4380229,32769610,7,3,0.004057,0
75257950,3849361,2,1,,
74456671,23267966,2,2,,
107756110,24772374,7,3,0.001586,0
33599636,20402202,7,3,0.001568,0
90776422,18368079,1,3,0.003086,0
101178630,35983473,7,3,0.037149,0
57771272,7876958,1,3,0.009041,0
32536067,29793656,7,3,0.002245,0
20864994,34960030,8,1,,
74146024,25144754,6,1,,
77371059,12258863,2,1,,
43687948,26413753,2,2,,
41441604,30200261,7,3,0.001253,0
99084834,28840940,6,1,,
58378293,31173765,1,3,0.006131,0
99105424,21018019,2,1,,
41223504,34732095,8,1,,
13345076,10677335,7,3,0.003186,0
30047521,11909419,8,1,,
34646804,24778031,1,3,0.007407,0
98606180,10866400,8,1,,
106016179,22752339,2,2,,
3033148,24341542,6,1,,
23111248,10279804,8,1,,
28071826,11892890,2,2,,
90741751,15274277,6,1,,
32498985,19937876,7,3,0.014492,0
110455753,21389720,6,1,,
37532757,11722019,2,2,,
41967373,26462658,2,2,,
103716913,2292527,8,1,,
41511479,9310980,1,3,0.000843,0
11251773,32284385,1,3,1e-05,0
84471212,32093996,7,3,0.001803,0
14829125,11379711,1,3,0.045094,0
84051654,25983175,1,3,0.041406,0
28270336,9962508,6,1,,
41908993,35369788,7,1,,
104409603,16859820,6,1,,
37717165,15850436,8,1,,
75250015,4475698,2,1,,
26336872,12219800,2,1,,
56828465,9303248,2,2,,
31162377,16124002,7,3,0.004559,0
60272821,23018946,7,1,,
19362116,1999844,7,3,0.002028,0
51332536,533749,8,1,,
20779058,555511,1,3,0.006573,0
59433165,20505233,7,3,0.001978,0
62222545,8432349,1,3,0.011835,0
67248828,13036302,7,3,0.005206,0
6105743,23461308,7,1,,
52525515,16709145,6,1,,
4624099,36373089,1,3,0.06274,0
15756730,14729341,7,3,0.003741,0
41384659,34215043,6,1,,
26051376,29600494,6,1,,
79307434,29677960,1,3,0.007038,0
44969021,34778343,2,2,,
96672542,9250406,6,1,,
22140965,24364859,6,2,,
100473745,864323,6,1,,
17712455,6175525,8,1,,
15432838,26480108,7,3,0.004978,0
12543863,7850847,8,1,,
6116767,1003247,8,1,,
37120767,24728248,7,3,0.002134,0
9014634,17803409,8,1,,
60716294,19027721,7,3,0.00199,0
26899666,5203014,1,3,0.003863,0
106071528,13189025,1,3,0.029701,0
103714485,5360562,8,1,,
84661011,22931037,6,1,,
63374343,5436423,7,3,0.003272,0
68183390,15680699,2,1,,
111283135,15031527,7,3,0.042484,0
79730630,15517167,2,2,,
90031734,5833597,8,1,,
70118307,7470738,7,3,0.001884,0
23245567,18434728,8,1,,
45629338,9840503,1,3,0.017683,0
89651291,1867584,6,1,,
69734308,6240732,2,2,,
832627,35734424,2,2,,
26761518,31473361,7,1,,
73949374,3655013,1,3,1e-05,0
72029636,33883087,6,1,,
99280006,9102287,8,1,,
71253312,10435262,2,2,,
92576463,14823864,8,1,,
86338145,33826356,8,1,,
12149570,2785073,1,3,0.020373,0
25690468,21629546,2,2,,
99326245,28610579,1,3,0.008533,0
91138448,25507291,7,3,0.002425,0
41620262,16379492,8,1,,
16472659,34016202,2,2,,
27499129,19463341,7,3,0.017877,0
